tokenized_share,legacy_haircut,tokenized_haircut,legacy_buffer_ratio,tokenized_buffer_ratio,collateral_efficiency_spread,technology_risk_premium,reinvestment_return,capital_liberated,additional_usable_collateral,final_tokenized_cost_of_debt,book_wacc_change,market_wacc_change,adjusted_roe,roe_change
0.32182944054295304,0.1521220228949285,0.13967383740376452,0.21987097557502075,0.13390017597124865,0.006290626523124116,0.001036000999517273,0.04117034736930798,2.669568312682184,0.3865414965402323,0.04,-0.0009177235640118325,-4.796084139696566e-05,1.5206204420647365,0.0014906087472259522
0.3031862198093192,0.04414502047800585,0.014077242600336458,0.33225792983522845,0.24181277703820117,0.0031882918168029866,0.007822249037055301,0.027842513872761147,2.6458124596068977,0.879579489682115,0.04653395722025231,0.0022382588082359572,0.000116972888042563,1.5201289255843562,0.0009990922668456914
0.35600340134321784,0.08185211115664677,0.042336098612489326,0.24747981151713178,0.19274555694917575,0.006432787810859346,0.0025007494555159306,0.0067849272988610475,1.8800857487000222,1.3573491155795523,0.04,-0.0009177235640118325,-4.796084139696566e-05,1.5193028392323729,0.0001730059148623564
0.2025780815636981,0.14046948066981946,0.09009790037100537,0.34978637291135,0.29311378778034514,0.004039709755656411,0.0020945702242370105,0.045989754369842685,1.107719446073581,0.9845603283751814,0.04,-0.0009177235640118325,-4.796084139696566e-05,1.5198207552281289,0.0006909219106183695
0.3992740111788752,0.13812334141689217,0.09836269939622358,0.24670274579670498,0.13432585737100505,0.004484582980651747,0.002074935306504492,0.02923027705593068,4.32924683363958,1.5317529785963586,0.04,-0.0009177235640118325,-4.796084139696566e-05,1.520846094481315,0.0017162611638044112
0.12015000065433007,0.06827706527642942,0.057393626226433805,0.2570575858050278,0.16994896195936607,0.003716462311894539,0.004363054172042217,0.07673674182756607,1.009832241546249,0.12616945563347315,0.04254659186014768,0.0003123118875556635,1.6321626133214417e-05,1.5201808041990517,0.0010509708815411578
0.32558893647247467,0.11571992917229318,0.09149288541670192,0.3324894557914092,0.28133071527214987,0.003626713652583385,0.00827251851538359,0.04236336442280579,1.6071402779055788,0.7610871072858743,0.0465458048628002,0.002243981366522374,0.00011727195272949464,1.5200532172741037,0.0009233839565931934
0.32269538482539306,0.12270427118292726,0.08003231073245251,0.23089515955752032,0.17917167401112066,0.0036124617358433263,0.00224353251266738,0.0699451492232646,1.610441079014418,1.3286165328103294,0.04053107077682405,-0.0006612097924068305,-3.4555261766530676e-05,1.520657541963394,0.0015277086458835853
0.18497407997503423,0.11860851521801383,0.06900979396094511,0.3132500985938713,0.24379533532129397,0.0043812865429336285,0.0089576139914802,0.05396779815832192,1.2395875727129706,0.8852086681431643,0.04647632744854657,0.002210422913771229,0.00011551816575806895,1.5200371314326522,0.0009072981151416748
0.34439153293536484,0.16635755569069247,0.1169780638792255,0.21148048864210647,0.130885122605725,0.0025094707865727242,0.0062233770125119875,0.07642795425502488,2.6781003108137824,1.640829229665897,0.04561390622593926,0.0017938627674077418,9.37484565607799e-05,1.52190581867068,0.0027759853531694745
0.2538196192900334,0.10061614900148741,0.08882401143057925,0.34316166879596743,0.30389142722425316,0.002205395466524235,0.0029685328920395077,0.005242434713470594,0.9617297785292394,0.2887899182831717,0.04266313742551527,0.0003686048410393161,1.9263533173274894e-05,1.5191982125449384,6.837922742786162e-05
0.23653535272352874,0.11225229217599572,0.08662379472456652,0.1886632820377306,0.1486192488953002,0.00392252188994964,0.0014842276066122891,0.05585517804879308,0.9138989415053267,0.5849025399096348,0.04,-0.0009177235640118325,-4.796084139696566e-05,1.519822141891641,0.0006923085741306068
0.1621061624574436,0.08229001962970939,0.05258373077080451,0.25082363762175514,0.2206741739310231,0.0025603518549934877,0.007902116509927025,9.864500095265072e-05,0.47156701360474074,0.46463532705490707,0.04724176465493354,0.0025801385774937152,0.00013483975126063474,1.519130464211798,6.30894287478867e-07
0.25245020674386254,0.10853028091100914,0.08187557286047725,0.2533255934248964,0.15307329104750383,0.006206018531074782,0.0030827883473220005,0.025799235277418387,2.441936623553609,0.6492529970404064,0.04,-0.0009177235640118325,-4.796084139696566e-05,1.5199842688820964,0.0008544355645858648
0.17274485590849983,0.1071808760771491,0.06301795819420845,0.2188029888287815,0.15903677204384348,0.006651923087945753,0.0013885543187756647,0.0368615684191653,0.9961510376064489,0.7360836746806996,0.04,-0.0009177235640118325,-4.796084139696566e-05,1.519627842209439,0.0004980088919284142
